OrderLineID,DeliveryTime
10519,4.430198207038987
2657,4.936338184854817
19317,5.871008985428104
18201,4.096529902882743
6141,5.836258143649446
16729,9.362385093665635
6413,9.632893716222245
10738,5.032308381379871
14724,8.003061618431369
4338,7.983655150453076
17432,3.907912319717684
6087,2.499535017974144
3167,4.253357807281994
7268,7.1077155248566
14099,5.947286504543482
11067,4.422088921259465
10834,5.103478258122175
15712,7.181039424732143
7956,4.350920623282915
2256,4.9002440336536335
19515,5.431367854829979
15163,3.9209373817283795
16454,4.059492036560134
1021,9.636239336863962
8913,3.907508424584736
17451,4.062186295592308
10236,4.854907680206767
11859,5.592116090364398
5255,3.9622282755803577
9732,4.934448990252493
7850,8.344290253379604
9989,4.398896804958334
7297,3.1462444161786194
5804,9.530305442170922
17344,5.1903177136658565
13801,6.594273785401248
17396,4.031808780637654
3114,4.081976994149071
18450,4.0887145774405385
7258,4.305571233615844
1536,5.635298310381912
18882,4.232388468680769
5370,5.020555643258333
7081,4.242039638089686
8372,3.9361592986061864
17360,5.194435311596939
1625,5.576829185396014
11674,7.438406527782513
4867,4.096529902882743
6793,2.7230557710731045
14408,5.085719010715418
14641,4.317674411555471
10213,5.302588753744951
11118,2.9608930290633837
14830,10.366541856632775
14093,5.871008985428104
17842,4.229787984581647
12189,9.14040797998427
14239,5.64115655833852
8283,5.3068267349888325
9971,2.764269054509086
4191,4.393422302170214
3920,7.4408390883036635
13337,4.36517084417397
19654,5.5148503716713675
13145,4.276853478851343
18093,5.355666562310666
18654,7.830703319147037
4851,11.492456679343142
1997,9.492541038076798
5870,4.551981764394083
19576,10.680655374251181
4805,4.842994123366806
8067,5.3800102567656385
8294,7.163605283033385
17885,4.683053868329372
13434,6.90906128354529
17365,6.984949585689441
347,4.748406152013947
15372,3.5376372279453188
8244,3.865274150989742
4433,9.98654563228538
12414,6.091351754159048
7920,4.261788853252126
11942,4.416930325727828
7150,4.261788853252126
9788,4.582996072697596
7274,5.2719934420027865
10189,6.071258252726926
18002,4.230568850246814
3813,4.371222956821894
18019,3.4799735724859557
14009,5.415365055191529
18569,5.3800102567656385
8146,4.371070595110754
3467,4.406762330584611
8181,4.714820650286578
6012,7.163605283033385
907,2.846625677373274
7600,2.4972689505922783
8549,5.642980918117717
2382,4.566139380292642
11416,4.379544312896798
18262,3.8765841203434186
3168,5.477612432147956
11594,4.687888329282985
4832,6.258685708879773
3964,10.267347884100127
11444,9.860196387285473
6595,4.683053868329372
9997,8.480490127153512
19107,4.912450117399529
11916,7.25760294482344
10569,5.286500236582789
909,3.7549604633990423
5712,4.062333258188585
4591,2.294954745426023
12001,4.529910542418637
11224,3.67908629016221
16571,4.52189155483452
19924,8.377343211580115
8856,2.5172574374331935
232,3.6277037757127064
11164,4.2806178095713285
6075,5.306732754718893
4057,4.02889984267574
14705,4.545918640651446
15748,11.125356283435053
19336,4.211292729216406
17947,9.878334505298414
2559,8.30826816269504
2951,4.1093359190267815
18836,4.350920623282915
14258,7.509749622042571
14428,7.047522784932799
3731,7.197761798024568
5297,7.939489014478227
16379,4.748289145119284
393,4.581777427905595
8168,3.2839889828986943
16609,4.9349136206793025
9312,3.947981410927838
17505,4.317674411555471
1836,4.091053154932156
2178,3.1482553121516457
284,3.897357133247456
17896,4.6856363696734284
3199,11.199105607634664
8914,5.349947020945459
985,3.8716779949147644
19556,4.357146714009321
9240,4.307204216984905
18595,4.639447781214568
13307,3.373180218855496
17550,6.1228665844552115
5494,10.516198578299885
6434,6.1118717460605865
8266,3.163438801452717
19734,4.284498589760361
3456,4.367142095615575
1633,5.676063300509469
327,4.427149454818078
14036,4.284375134823826
15313,4.031800927822362
15883,3.9250345914979365
3729,9.568497636665283
6508,6.073662950654274
9373,4.452725814140715
2149,5.530740475689519
14105,5.441081166642879
17558,2.9736083069564203
8049,5.040830672591558
15429,7.58739381451184
824,3.5285295884497585
5840,2.8336301488047706
8092,10.644214881259833
7930,5.14774081599551
10255,4.346772586607992
18709,9.225429326024054
12849,5.523053787842958
17270,4.194339352171937
17946,4.351448162298766
13726,5.496458740683519
9671,9.956886237725657
15169,5.372279156584796
6458,5.2399213251334125
5943,4.18594449834178
8395,5.938449819009818
11436,3.78437629563826
10245,4.730130545889713
15520,4.332384572263707
7775,4.9727981334293805
17256,7.095679722031724
15986,4.737056656275647
11199,2.3563532302294905
4327,2.834330774502281
55,5.591625362130903
18821,2.7390818546433713
522,3.907912319717684
15355,4.52189155483452
4134,3.780387527628905
17059,4.309046979106872
16147,8.916035025350634
12171,11.588064641759946
8533,5.430891380191885
16036,5.309616272786053
13913,4.047466744935464
9914,7.253264592080025
12741,3.627857290145598
9878,4.076305706043941
11150,5.625070924215342
9118,5.176769627740831
9684,5.168713534912087
4981,4.5870650462006
1797,4.926803840381946
3593,8.169599657929888
19279,4.500898217551398
6414,3.952988938207729
3756,4.683053868329372
1554,2.7326950875585645
8876,9.632893716222245
11838,4.05886660772715
15240,5.623686327598106
7299,7.6148596650923315
10948,4.288955865700186
13977,4.229758001993963
9413,5.773074683979562
5468,4.672704859494634
13017,4.337490145771438
16325,8.018590479347347
17934,5.789394381605617
4112,5.670131921629248
18713,4.97631071316241
18017,4.715622271076672
8463,5.667549045892762
9777,4.260983581529458
10964,9.560868244550488
13997,5.728867629247019
17771,4.568691120742349
14582,4.261788853252126
17172,4.260983581529458
2821,9.707178860958582
249,3.1713884310600275
1234,4.104051819882105
12647,5.211229942027545
10811,4.672704859494634
17142,4.690641233129652
4413,5.355666562310666
19902,7.076350060836239
449,3.024786651364796
106,4.471704423588576
2228,9.282730108168689
8425,8.19607239182768
18623,4.400784542014237
3096,4.190826630924946
2929,4.860014383685693
549,10.190342983461365
18764,8.251775242355544
3678,5.646128412980096
11855,2.595039170363082
368,9.776583520553052
12763,6.418571109142147
362,4.1764479916913935
6773,4.0999936948513955
3003,3.3906399124908235
15865,8.336654561943217
11873,8.191127227913642
19392,4.127072804275916
13370,4.496875744925824
8767,4.486398115728085
684,3.102517624837398
10527,3.6067604641701685
18183,4.660925133221069
6790,4.312628514219825
10881,3.897461908520741
17280,3.555659749982554
4232,4.438380570220473
14296,4.389393477870432
126,5.349947020945459
1248,2.7931734755550472
3428,4.18594449834178
10183,4.076305706043941
16141,4.245066479959701
2199,12.882791286753712
789,5.989856105726341
14047,6.010393547514751
8886,4.779467692860907
9305,8.084930195988928
17463,8.66222261370678
1745,5.845668333658205
6678,4.2276281383875025
1280,2.8463576580518617
419,5.488912129571033
19265,5.377209634354601
11811,4.72489731296895
683,7.091380115685503
19209,4.168992619951648
1466,4.386219441426008
7597,5.6668754585639824
365,2.854770552349193
5918,4.40156974075383
15435,7.7867293973712615
13813,3.7587906819636974
7719,4.062333258188585
19268,10.033614525765637
1809,9.969460354923118
18699,3.709263885287305
390,5.38278597650861
3606,7.399647041088925
12654,4.3172874474341425
14372,6.165917683012003
9734,4.3611583743368385
3542,6.121258233196514
3387,4.393283395528656
4301,3.484751480633243
7501,2.4034604062980547
18722,6.519841089199258
11135,3.928174518326965
718,6.938049935290143
11201,5.704634455451855
18266,3.288010328167189
2184,4.692077622961847
12277,5.3800102567656385
9935,8.216933203163993
12909,7.197761798024568
1290,10.990740531810658
10043,3.682973036459097
12104,4.46087884547222
4379,4.654363010115647
13758,7.536091818103288
8125,3.3690036958833147
13320,3.8764830071589205
5241,5.032308381379871
15802,6.045407616738149
12743,4.351448162298766
5829,5.064930238353963
6301,4.261788853252126
17541,3.792254624679006
17823,4.40156974075383
16342,3.7751260911347946
12191,3.806442718124852
2761,4.658656585850337
15895,4.266133538570529
15311,4.240409038549304
12245,10.355518471088596
6524,4.393959045249319
6901,4.402231182913219
12835,4.42368729302502
7861,5.38278597650861
15504,3.587813801853329
16980,5.874041449417561
18483,4.461728301787999
8056,5.490528464027636
13940,4.799233264441905
17518,4.652300322990512
17520,3.8716779949147644
2411,5.984904529423335
15555,2.717431210370078
9858,5.458570061261272
7057,5.120544180183973
16912,4.3172874474341425
2331,4.52599413632336
19384,8.418299219704402
8612,3.0625514246689822
11962,4.261788853252126
12533,7.797276257830786
5107,5.185142693916472
6076,4.350920623282915
12788,6.928739226896353
5852,4.101141824054815
4475,10.990740531810658
7083,4.9002440336536335
19235,4.031808780637654
9196,4.820135097713251
16405,3.8279641347088043
10101,7.253264592080025
9703,4.098785468287205
6105,2.289362066711201
16274,4.418399916786339
9474,4.101141824054815
5984,4.629886030864168
4388,3.1908233673164705
5026,5.351210080546611
8986,4.461265809593549
2141,4.350876772281265
11637,4.532118220556709
2339,5.392881918921854
5182,2.918806643997809
9504,4.861896066790784
12548,5.058401262183656
9798,4.347520616093479
10402,4.4747035228733765
17766,4.7704540735369125
15219,6.011561338295379
2295,3.4355809815713254
709,3.8346890566533167
11791,4.758755160848685
9383,4.101141824054815
211,4.06855934891499
2957,4.035610258050336
18924,4.2632775753102985
9364,9.770986681098751
19516,4.532775333465816
4421,4.031294626092832
2355,10.926756099625772
16183,7.385612420047158
7905,3.4592224540732044
1698,3.616300576800915
11708,3.1579227267375543
13279,5.339776858630923
14673,3.2921790292209807
1856,4.852687290563434
1395,5.20657584783221
14480,4.459281875484057
16813,5.142394549845264
2886,4.062333258188585
17436,5.9537263309142
13293,3.901686228991278
1978,9.29863070536247
14548,5.417924558647695
15479,5.352155619866002
4548,8.33939104962696
6314,4.494742264164202
11445,4.580322117066335
4530,5.384385367415411
16566,7.166009369882879
14303,4.375939955493321
1054,4.473913340434666
7510,5.734919741122789
19819,9.770986681098751
15584,4.351448162298766
6369,4.033051404930467
14077,2.3529146845367856
7314,7.8670049402159785
11206,4.181616129947159
9178,4.542839915950872
13113,4.350920623282915
19400,4.5641297360020445
15341,4.351448162298766
5989,4.412007863397905
19569,4.480683363861535
7198,4.374824779523898
19193,3.807602536479459
11426,3.139960452809401
8752,3.641658219411312
10227,3.880217067631095
641,3.0467559634508334
14516,4.351448162298766
2628,3.907912319717684
4040,5.2916744827155044
12761,3.6774602011797204
9207,4.5621110217157375
11452,9.640564890788069
1721,3.9428998058865297
12499,4.336334463963918
6985,5.305372620386412
5573,3.6901718638835206
4596,4.315776012788025
2650,3.925792019449246
2991,7.076350060836239
6590,5.102395539845864
18747,3.5891443183084037
6832,9.969460354923118
1544,4.702565927715937
9604,3.5133066984458456
14979,3.8174312839913265
3830,4.351448162298766
8539,4.925048737329804
2800,4.574235875142687
10204,2.476086187431517
19365,2.719897389476638
3367,4.52750360897754
16939,4.602255484752165
5334,3.7549604633990423
11172,5.332998985196013
19083,3.9684834030493947
3755,6.324348036631933
13388,7.757329981082352
7863,4.22993392566763
1969,4.812073446665167
15728,7.4408390883036635
4771,3.9622282755803577
10765,5.574290167649481
4611,3.6069871230613133
5862,4.252032419987783
19856,2.8493100788465138
13263,5.186325082138363
14211,4.498894459212132
482,11.11018166701519
15572,6.092940827494242
16386,3.6069871230613133
7301,5.355666562310666
3722,4.683053868329372
13154,5.710615126276407
10177,4.550925118640189
2906,3.705419813496192
127,4.094787110078004
10863,4.578358827657261
3198,4.766865972949892
5235,4.683053868329372
4932,4.951849583603488
2912,9.770986681098751
13303,5.707682829219478
10926,4.859094704665069
18767,4.1764479916913935
18823,3.5230873438622865
13946,4.211292729216406
4593,4.683053868329372
7594,5.446309372588971
14908,4.357463199410067
1445,4.096529902882743
12574,9.682816094110283
17425,8.692144877046603
5903,12.969792615929936
3519,3.828968656707813
2185,8.216933203163993
10872,7.721574965311472
128,3.2687522234269997
8087,4.5870650462006
1074,4.5870650462006
10293,2.454622623017932
12869,5.335501509081616
9946,5.233350000562883
9818,4.3738868652785055
19711,3.6336592800003964
3208,4.46087884547222
17847,4.2232376349187675
17747,7.2369972705463335
9185,6.119354985934787
1540,5.069404958628539
17223,3.7826437193215225
4862,4.682648276671453
3036,4.688633428067431
15353,4.390698166807692
4070,5.416672105503893
2613,4.164698648877718
18132,5.472923970332119
17225,4.921004930565188
2023,8.597210308713407
10078,4.574894003942174
12588,6.225453471285172
7001,5.104484593837728
15688,5.1815811653325055
15975,4.591229413113272
5106,4.634933177598936
9991,2.327872532632605
6041,3.7319632633820907
15450,4.694374484894314
13298,4.383433916281787
9027,2.2615912582684734
7092,4.666105665759976
18565,4.52599413632336
10152,5.470056529933607
10550,4.031800927822362
16347,3.960156127466799
16340,3.9992341522254873
7575,3.195890056854293
4674,2.580428573566282
103,4.261788853252126
9320,5.575921281548608
11868,5.226172558944172
15718,3.614610549827173
14114,4.9776457122346764
3671,4.031808780637654
11442,4.0273375901438815
4486,4.261788853252126
17792,4.1736182662636585
3261,4.062333258188585
6354,5.191672821840293
17833,7.109591211036101
13910,4.83091873432041
13003,4.351448162298766
14171,4.186472037357631
18805,4.425494897077106
1029,4.317674411555471
2721,3.677928920833641
8153,3.806442718124852
1603,4.111212714901481
6965,2.499535017974144
18356,4.5870650462006
2967,5.150961501056861
1400,4.652300322990512
10633,3.8716779949147644
209,3.5729368169274065
3366,3.8225385250759443
13904,4.031294626092832
17961,4.443947633568243
9995,9.869687768399837
9428,3.6253328322889433
16256,5.676654562329655
10114,4.230858404536147
16895,5.471463294132069
19696,2.1347761671665695
862,4.496515419966632
14089,5.443982069025003
12649,4.229003485732793
15992,12.848661656440731
19101,4.332569956724998
18524,4.758755160848685
10269,8.537775637319399
6410,10.072287228440532
12826,9.969460354923118
10128,5.446174871207738
11620,7.962646985711269
14743,4.351448162298766
15478,2.4613970434275383
16517,8.050817572699737
12958,9.931709639371574
6494,4.722196983058311
10857,6.541998626648861
4516,4.157239228578031
14676,4.401581898992415
15791,3.902536454036996
10140,4.4233158020255825
17682,4.951849583603488
12954,4.166377100844727
4300,4.681611607232446
8681,4.261788853252126
13851,5.4623156778308415
39,4.461728301787999
13485,4.884416659665204
14413,9.001622373352523
13517,6.894174495989864
15759,5.440243291126757
6579,4.591229413113272
18206,4.350920623282915
7294,5.383292707143601
9804,5.606601024141134
4878,5.009610669586246
17619,5.352155619866002
18046,2.6112663227715096
8,4.149872601142448
11240,4.486427310746419
16719,4.372787068736368
6156,4.461265809593549
4927,8.578542897750848
9251,11.328640270231173
16608,4.793389209661325
2822,5.985605382698788
7405,4.9952200535063405
2254,4.347388072788564
2362,2.9993269053583442
18618,3.4898921237583393
14293,5.384112688154391
14655,4.96447959139979
17610,3.8340541479844306
4949,6.592126754047339
11270,4.02581158732034
10031,3.828194607059522
17178,3.449676236028734
3882,8.377343211580115
5900,3.7938254801400744
19851,5.678790096029084
19523,5.0147788718577795
2153,4.616404697924857
9636,3.6162347666398715
10171,3.3666757937077896
5221,4.17765651476268
19060,5.083430779514573
16659,4.748289145119284
11614,4.958075674329894
10299,5.624083845214774
164,5.024596309062508
13422,4.793862351314569
18217,4.639658970952824
13225,4.350920623282915
17789,4.851911236560333
7149,5.809874587881026
6857,2.2876794077468734
5095,9.632893716222245
4795,4.557391672439401
6439,4.7147608864454496
10735,9.459374140448473
15192,5.181622579307163
643,4.058321121808278
13334,5.241769617302388
11184,2.3317264849825396
4856,4.605472554709106
12602,5.134230793933288
3234,4.616040409491328
13150,4.357146714009321
10825,4.3463456246098735
19335,5.482541227968494
473,4.730130545889713
16331,3.6971907090802345
3576,4.827382230071072
18780,4.062333258188585
7662,4.4774627819680735
5478,4.5870650462006
4572,4.311982350567599
34,9.956466832415352
6472,3.706507273054618
16666,4.41012947898174
12526,3.9103517794791998
19225,3.7524757272205536
3295,4.033550191497298
16250,4.62581516544066
241,4.54651186305337
18919,5.7890725179669715
5507,10.397905914290643
2032,4.3172874474341425
17050,4.29587119258892
1105,4.928945605460593
17391,5.332998985196013
11465,4.245066479959701
9067,5.032308381379871
10210,4.545918640651446
9197,4.822837714605297
19731,4.042274796367055
13949,8.418299219704402
10710,4.111212714901481
18759,4.772727562352516
9976,2.3912486535064925
17941,4.37121953642558
7089,11.498854935573224
8982,4.861896066790784
13170,2.9772590760770603
3229,4.592602771003445
3797,5.2162950029450394
2586,4.461265809593549
7559,2.3312531178778517
15724,4.76309713467845
6865,5.403680899848743
18156,4.062333258188585
1596,3.0130457532348256
18306,6.132849259423654
1440,5.392881918921854
9578,5.040830672591558
15569,10.743624548163517
18099,5.691422163063945
16139,3.866644260472903
16960,5.713315708111645
7804,10.391679823564237
739,5.134896655431194
8688,4.468943922241786
16721,3.5826133989834
8358,5.586065650199817
8375,3.9149637006512696
13108,4.461728301787999
5888,2.7287380465815128
15461,3.2366989379063336
1520,4.351448162298766
17506,4.3466350733485255
9524,4.122663240638767
9743,4.332384572263707
18159,4.222879761714188
10963,5.2729896203077
5014,6.9355460164858185
11275,5.773001141352567
10037,3.3510214178513493
5369,4.683053868329372
3019,8.552769029960686
12173,4.748289145119284
17435,4.3991488979011635
15249,5.344091650577707
2859,2.65304062939286
5674,8.354616461883474
19645,8.345617140353365
19100,4.524517152273969
16576,2.430005496466483
15139,5.390974624413111
7377,3.029767621272587
12212,3.4898921237583393
10163,3.901686228991278
2371,4.207422063924082
8367,7.047522784932799
16373,4.913148105075441
14671,5.981519108509544
1575,9.568497636665283
12890,2.8635018720388477
5180,4.558955108616788
15174,4.601899908365681
7691,4.038515925651323
4295,9.758412563901288
9664,4.584534272506167
2383,4.287042724176702
5781,4.350876772281265
2042,9.584134014777405
19876,9.423902999848423
13686,4.117582668746677
9359,5.2684824995581225
2115,5.5889616439665435
2883,4.076670308025602
15159,3.992448106945936
5629,4.111212714901481
1830,4.860014383685693
15995,6.113575215332956
9778,3.874494861329505
13530,7.326627296025137
13137,3.4167071970638307
10841,4.427149454818078
12321,4.069562927406801
19806,2.572877912045344
19217,4.167041261009503
16083,10.058670061109842
4562,4.350876772281265
18455,4.2632775753102985
8813,7.219941458874317
1870,3.29737875531102
5580,4.471997607374522
6671,5.557243884513134
5513,7.326627296025137
11760,7.808100483536081
7626,4.093717361133961
5865,8.946511027371455
4173,3.2014301066141257
7346,5.095096420748504
15720,4.351448162298766
3305,4.186472037357631
9183,4.783064261958101
14274,8.689019471498069
19743,4.99479615263833
9446,7.291854648982535
9202,4.262173329876943
6043,9.227696845250282
8095,9.42683999527357
4375,5.510985519291926
14590,3.839739015820388
13491,4.5045375596543975
10612,4.053638498724161
5770,5.13613730793925
913,2.7111113022369517
3550,3.4523765040581567
5078,8.528684522053384
1606,5.439380667535079
3737,4.105785875445976
16149,5.5054338233051014
9435,2.4725663284365655
7728,7.438406527782513
12945,5.027884512940074
4206,4.3172874474341425
4329,3.3288587555362597
7330,5.324446559305354
18072,4.379544312896798
8846,6.924825179914132
19916,4.336420917078898
86,4.1246479103887825
11683,4.139793453270274
8278,4.498894459212132
6213,5.5165333278561075
11120,7.693102431128375
4789,7.5066141761897445
15552,3.8453387698457266
10585,5.737979830563974
921,4.5870650462006
2019,3.5765913541200325
4364,4.350920623282915
2899,4.3641512094779715
3321,10.680312190055057
5185,2.9264472286042276
11652,3.97464409980995
3939,4.40156974075383
18362,4.424936504447458
8133,5.44187702934651
2047,4.702565927715937
16730,4.135193329079447
4552,3.137124227314696
17994,7.287421107071208
8386,4.115363205247381
6853,5.800274435323047
6438,4.507012213228165
11060,3.353969485630057
5160,2.715991453528756
16022,4.231413071986521
17863,4.0223352887366675
4172,4.076670308025602
17288,4.652300322990512
12982,3.682973036459097
13507,4.031682574264319
16303,7.09793967342188
14714,4.12742157238222
4399,4.975522145429865
7648,5.064930238353963
19266,4.682262080050087
5480,4.652300322990512
10276,5.2427201958699206
2086,4.41012947898174
5897,4.602825079564714
13971,3.3850226682308486
15404,8.398592774034654
7337,5.26627390063758
670,5.530740475689519
6366,5.289320115317831
1825,4.731387740733882
2939,4.261788853252126
5326,5.082002708719303
18318,5.804570864573998
15761,3.6078438897124308
868,6.24093226554857
6335,4.748289145119284
8018,5.265871284775205
17782,4.315044222529221
11410,4.293816054484006
19422,6.837279139349004
2282,3.1698312034456553
5006,4.652300322990512
1318,5.1066954530188235
359,6.708930733150995
348,5.2729896203077
8324,5.585899654550367
16834,11.299544694767606
18958,4.6210803199852
19023,6.68930029636807
15738,4.652300322990512
18820,5.52074297454558
8897,3.0983981435781143
6260,2.9772590760770603
8341,2.190361091249835
17913,4.47760463916096
870,7.757329981082352
15703,4.54651186305337
4067,4.3172874474341425
3588,11.300381261748852
13944,4.658656585850337
1712,5.726863582389419
13825,9.362385093665635
3066,8.827320186127919
18687,7.364400795494693
3143,4.461265809593549
1709,4.031294626092832
1454,4.561750696756544
10104,4.616040409491328
19829,2.3777315330407047
11535,4.411580901399786
11041,6.536108320499003
4065,4.7608881818081565
15080,4.1279708457777495
7204,6.424797199868553
17066,3.3397722527027924
15839,5.098898702369198
2322,5.267495975322198
4506,5.490521008808302
